p.android.gm,p.android.documentsui,p.system,p.android.externalstorage,p.android.settings,p.android.chrome,c.katana,c.dogalize,c.android.chrome
6.1895,7.5649,7.72893,13.83143,8.08263,12.90611,8.27776,9.98756,9.28119
11.2898,12.32591,14.86093,6.65326,12.54256,11.05288,11.58733,12.13101,8.49613
5.11024,8.81735,10.59817,11.77608,12.90191,10.49874,4.90482,10.70665,13.76968
10.3171,9.65785,9.68595,11.35826,14.0244,8.20858,5.87456,7.45772,13.62219
9.69265,10.92864,10.61929,10.58884,12.63554,5.09722,7.19816,8.49695,11.45453
9.29988,10.46695,11.18464,10.06531,11.1405,10.95722,7.25224,9.6638,12.04225
4.37263,7.46606,10.00389,12.79913,12.92987,9.28773,9.51355,11.84946,10.133
8.27536,9.51826,10.61535,12.73753,8.62517,12.40198,8.80639,10.09921,12.01981
7.44239,10.32966,12.12372,11.39179,6.15791,10.94179,9.33116,11.9507,10.76529
4.94983,3.52756,9.27602,14.67027,9.42972,10.76996,10.44812,12.25293,15.78337
7.1919,8.11998,8.21494,10.61261,6.91236,10.00031,16.97428,9.78814,10.56018
12.96696,7.42185,11.25702,10.34853,9.12543,6.75385,11.37212,12.79408,7.4479
13.9464,17.31612,18.99915,14.637,9.35218,7.40275,10.91997,14.71738,10.20674
13.47304,10.99933,14.63257,7.35297,12.72245,7.66639,9.96593,13.18741,6.90819
13.57496,12.61227,6.86773,14.80103,10.67314,9.88093,6.55226,6.90152,12.57553
9.87601,9.17862,7.97275,16.72486,10.69547,13.15709,6.74877,8.20439,15.12176
12.43749,8.83858,10.7253,11.58976,4.76121,7.85749,12.42729,11.56234,7.52995
7.2376,7.23344,13.12724,14.30163,5.49406,12.54675,8.10406,12.15217,14.32032
11.5533,11.01267,12.80427,10.96084,11.71878,11.69296,11.89999,11.84177,12.91493
5.69085,8.67823,8.98335,10.48092,13.1146,6.36876,8.8762,10.23583,11.06802
8.88887,7.43255,11.81857,12.41994,7.6291,12.82549,8.71124,11.70638,13.37815
12.47398,9.00898,11.09245,15.66716,12.48713,10.60005,6.30965,7.27207,13.49726
9.06742,6.67622,11.58837,13.90655,6.08526,14.36551,8.71453,12.62435,10.32273
7.92607,6.19041,11.84597,16.58132,8.96467,12.32665,9.09963,13.98938,13.17032
10.04059,7.17496,9.62841,12.82052,13.45522,9.23528,6.80152,7.3845,12.03536
8.32671,8.63781,6.56054,13.60289,10.81344,9.05753,13.34969,10.58618,10.63638
8.55252,8.27583,15.01572,10.33898,8.45945,11.37763,6.124,13.87597,12.49772
7.18501,11.78788,12.67511,12.82599,7.20652,11.20229,11.18018,13.58896,8.49347
11.50044,9.87515,11.54995,11.68552,7.22332,9.77415,12.48983,12.03855,9.74222
4.55502,9.6893,7.1503,11.61861,13.11612,10.05682,10.90323,10.58084,12.85185
15.00628,11.85958,11.33292,12.67917,6.46288,12.11697,11.04061,11.10753,7.64103
8.18248,8.62848,8.19894,13.4474,11.84044,12.59451,7.33797,9.97624,14.0151
11.86942,8.78028,11.21661,9.40238,7.6522,7.9245,12.94685,11.53348,9.23494
8.72593,7.21694,11.55532,10.70074,11.58165,13.4075,4.8591,9.7996,15.49301
8.66506,9.13406,6.13531,14.40918,10.72067,11.10104,9.25657,8.41198,13.52254
8.81291,5.39343,6.37268,10.78271,10.30692,7.24646,12.56502,8.38525,9.19906
8.74961,9.49207,10.82361,5.97222,10.68657,14.31086,7.35887,8.6504,12.99565
10.6102,8.00667,13.84941,14.94632,5.02885,11.63174,8.05718,15.54845,9.9897
11.30038,11.292,13.39499,11.09601,7.47693,12.84192,11.33871,13.0091,9.72054
11.22059,7.36536,8.67324,11.34007,12.42827,7.91083,7.80371,5.7566,13.25462
15.98396,13.96563,10.56416,11.88341,4.89502,12.61276,11.61428,11.32614,9.0772
9.19366,7.40717,12.46356,14.9271,7.51283,10.17347,8.12769,15.05455,9.83243
10.07723,8.69724,13.69362,9.60117,10.43344,12.78552,14.7588,16.56516,10.30908
11.45832,11.50927,14.76581,11.0975,9.61797,7.6933,10.88087,12.02642,10.07977
6.85327,12.11342,5.6466,13.14386,10.24867,9.59332,8.74693,10.58037,11.22504
8.1919,11.36159,12.3772,12.95449,7.01561,11.76109,8.79105,11.69195,9.56414
11.2445,9.34181,8.82351,13.57244,12.97524,6.87001,9.45042,7.44984,11.07237
11.06455,12.89992,15.34892,14.25303,11.2699,7.20776,16.88485,12.12987,8.06819
6.46503,13.05363,13.15986,11.85059,7.83006,10.71406,10.2822,11.46505,9.28658
6.80357,9.74446,11.58963,14.44318,7.07133,12.53191,7.68208,13.49903,8.93832
9.86028,12.61119,10.53587,11.93959,10.01587,5.86191,12.97199,8.59889,5.67874
13.56346,12.83857,14.40668,13.87468,13.33115,8.78349,13.54207,10.66877,10.28571
5.39,7.98688,11.34005,13.28813,4.28632,12.02847,9.21235,12.19458,9.0996
12.54947,11.97423,13.10097,11.07923,8.76962,6.69599,12.47687,6.98902,9.03363
7.11163,7.77049,7.31181,11.8349,11.2858,9.51065,9.13384,10.83724,11.4724
14.72386,8.70739,11.23656,9.81504,7.30323,8.08747,9.56306,9.40822,10.60377
13.92026,10.89378,13.23122,8.59158,6.74204,8.93757,11.96156,11.14816,7.32452
8.31707,10.11199,14.19024,12.98579,9.93714,11.19315,10.76141,14.79609,12.87088
10.95123,7.64389,10.27377,13.4715,12.90118,10.07818,5.08232,6.19772,14.73541
13.19451,11.22773,12.84819,7.18458,3.95091,5.59646,11.06882,13.60597,9.77584
15.70455,17.6657,15.32115,14.71533,11.81025,9.06345,14.92964,11.25764,9.24046
11.3645,10.22881,9.29798,11.17915,13.3029,7.30123,8.87623,8.53186,10.86688
7.92136,6.95977,9.98708,12.33942,14.30202,9.0393,8.8573,8.76225,13.22275
7.7783,6.8446,10.47926,14.11486,13.16007,10.0135,8.15683,8.58062,13.70384
8.30888,9.8765,8.51771,11.29538,13.35335,6.2626,6.21823,6.76265,14.03752
9.31585,8.74076,5.89541,14.71708,10.81899,11.70864,9.31304,9.20701,12.11253
9.25758,4.908,10.52448,14.59096,10.42481,12.13854,11.33486,11.84347,15.66952
14.89874,8.01926,13.10814,10.88767,8.1957,8.6794,11.98533,12.48938,5.92003
11.09789,13.25887,6.74586,11.31942,11.62965,8.3987,8.95205,9.42559,11.57036
9.0638,9.16485,10.35979,11.58676,14.93392,6.71871,7.11421,7.69351,12.76241
6.43001,8.3546,12.60439,12.38769,9.0833,13.042,6.82397,12.41128,12.21372
10.14537,10.56498,9.04786,9.09832,13.15484,5.12913,9.36451,7.70197,11.1035
11.58781,7.65586,11.54599,10.80823,11.32742,10.1258,14.50503,14.53802,7.53253
9.08783,7.78363,11.95722,10.26382,14.53657,13.7353,7.26548,11.47876,17.33702
2.19599,6.93254,10.19891,10.10648,13.37015,6.78517,12.79107,13.12678,10.14545
10.4383,12.00207,8.06886,11.17439,13.27529,8.12448,7.96945,8.89661,11.80301
9.12962,9.36614,10.79927,12.66031,10.45391,6.61192,8.05204,11.24086,7.87745
15.36474,14.76011,14.80645,14.54331,10.39464,6.96477,15.32693,11.92179,8.18189
9.84988,5.99848,12.88721,11.72822,8.00895,13.40773,6.64719,15.68959,11.56701
8.30208,10.16238,7.96919,11.94662,10.49514,6.6522,10.96924,9.64583,10.10227
8.13411,10.1958,10.70744,12.47427,5.83542,12.40772,7.59781,10.99877,8.99266
6.08387,9.12594,7.92848,11.95612,12.71818,9.46878,11.44555,10.43824,12.51632
9.72995,6.60878,14.72389,11.04349,10.81331,12.02996,8.20833,15.04928,18.47279
10.46247,9.3326,7.6528,11.94884,13.25798,7.00284,14.03484,8.79909,11.0389
11.34811,9.15047,11.35629,11.69699,12.27898,5.33776,6.48626,7.32215,11.76184
10.70396,8.64358,10.60861,8.45005,3.97885,9.61805,14.87821,8.17273,8.31744
11.88365,12.9407,10.62376,14.34885,10.88274,11.23023,12.40648,9.46411,7.29165
10.87197,11.6488,12.02344,11.65995,7.29591,9.76872,15.03419,14.15309,7.1186
8.53711,9.25951,12.54041,14.92255,6.63024,10.58013,10.39953,14.50119,9.0864
12.06037,8.16742,12.00691,9.53107,6.42455,8.05985,14.36862,12.31793,7.90658
5.91438,8.043,10.32385,9.61825,13.34223,4.91307,9.59541,11.27981,8.69018
3.29412,9.24763,10.42481,10.82383,13.7195,9.0511,9.67929,12.87633,12.13914
9.24044,9.79136,13.05336,11.89388,6.76397,12.72218,11.91047,12.55787,12.41526
12.12023,13.35017,12.38195,13.33505,8.07381,12.96719,10.41742,11.15654,9.59178
5.42417,9.47347,9.41905,12.02684,11.58327,8.55607,13.34744,15.28738,8.17682
6.629,6.55412,10.70875,16.28347,10.04079,12.79996,10.82037,12.14953,16.06719
7.11822,6.36464,11.40231,11.28605,10.7186,13.64851,5.7629,13.81654,13.30932
10.35859,10.05331,10.20706,10.65713,8.57462,6.83184,13.23682,11.04089,8.85193
14.36816,6.4652,10.53503,10.37586,7.86662,5.87582,12.18292,14.99706,8.12288
9.98713,15.67347,11.2886,13.95218,7.9903,9.76111,7.45618,14.10395,7.34402
13.61699,11.02042,13.74936,12.78667,8.39973,9.97157,9.60568,13.46405,6.57053
11.73009,9.73905,9.40223,9.4957,6.31879,10.43401,13.97927,10.42573,11.4004
9.84336,8.56176,11.00045,8.36927,11.20764,9.16288,13.03756,12.74354,10.23918
9.63983,11.1648,7.65201,10.86043,11.98973,6.94746,10.22704,10.04449,9.37475
10.2533,7.94915,9.28049,12.19548,12.19322,7.84563,10.95892,8.06934,11.93998
12.28412,6.71727,9.61762,10.93495,13.0833,8.06457,7.59966,5.49508,13.14688
8.50407,6.61344,7.80416,12.83058,10.85094,8.66825,10.12795,8.80695,10.9622
11.71746,7.1114,6.42484,13.11718,9.75534,8.9756,12.20128,7.6319,10.22005
7.68913,7.91453,9.27101,11.14934,8.18087,13.51719,8.44594,10.01755,9.8429
10.77576,7.96036,6.92866,13.25605,10.38154,11.30235,8.07864,9.21982,10.98886
11.30638,8.63747,8.73016,11.96912,14.27904,8.77756,6.54441,5.78983,13.54852
4.90872,11.90377,7.66733,8.75472,15.73953,4.79579,11.15463,9.22594,12.86485
10.70077,7.5184,10.48523,9.55479,13.19013,9.41527,7.72988,8.27303,13.15608
8.76756,8.5385,7.31372,11.23157,12.26988,8.75793,7.8267,5.93828,14.31056
15.34394,13.23061,12.29706,11.84687,6.93532,8.51195,11.55258,11.80873,10.36937
5.24102,10.87751,7.22853,11.5315,12.77814,7.73775,11.36729,10.7265,12.35728
13.57167,8.96728,12.94991,8.21979,10.14354,9.34214,11.43863,13.44414,8.45897
9.49697,10.28832,13.66318,13.55289,6.62913,10.84351,7.88381,13.92151,9.87387
12.12772,11.32969,12.10069,14.52302,10.60378,10.84511,13.77341,6.91479,7.3691
11.02311,6.19188,10.36786,9.65678,9.1291,5.88489,12.20831,12.89729,7.02385
9.45791,6.62121,11.69067,15.73611,7.953,11.69114,9.31897,15.23806,12.51468
11.21763,13.6029,13.72746,12.27549,8.76282,6.14001,10.48265,16.51179,6.51313
9.97377,15.55821,12.12281,12.82321,8.15294,4.36248,12.76681,13.54131,5.96456
10.23424,9.8937,10.54172,15.5456,11.67471,9.27249,3.18824,7.5398,14.45382
8.59633,5.33407,9.05622,12.67102,12.83444,10.03281,9.9121,8.22386,13.08646
13.59875,8.36022,14.64818,8.59521,9.52716,10.41872,12.22565,13.96565,8.8905
6.96028,9.29432,11.72937,15.27798,7.7287,10.21408,7.81394,13.92049,6.41714
8.58885,7.76331,14.80346,12.49727,4.68058,10.92066,6.93146,17.22908,9.65564
8.56544,7.00755,7.97517,12.95731,10.89457,10.04305,8.40995,9.59632,10.92821
10.17323,7.10681,12.35599,8.38004,12.17359,8.36734,11.35957,15.01234,9.85265
8.55875,7.12413,12.19737,7.26137,11.55034,13.43641,8.9826,9.22429,18.07985
11.25462,10.84359,10.78572,12.27078,4.84982,9.95805,12.26015,14.98441,7.72923
5.82753,10.49807,8.63943,11.59624,13.13811,7.53849,9.85181,10.9264,12.19964
12.12311,9.05277,11.05938,7.96608,9.9632,8.2209,11.31266,13.7251,9.87323
8.92551,7.54517,8.23315,12.71668,10.68271,8.10188,12.09984,8.15699,11.638
5.24314,8.52976,9.98429,12.42059,11.75232,7.64111,11.39582,13.05869,9.37323
15.58614,11.10433,14.58123,11.63152,9.09183,4.35904,14.09051,13.85717,9.3072
11.11571,7.78368,11.92112,9.1995,8.55373,7.15962,12.60348,14.61289,6.55523
12.45167,7.71145,5.90365,14.64266,11.9399,9.25002,8.69888,4.57362,13.71443
9.33792,11.26574,12.26207,12.51492,8.46721,11.81478,13.81256,12.74758,10.38197
9.45378,13.44043,12.66185,11.8235,10.71069,7.51042,12.6915,9.34497,9.47422
7.7555,11.90214,13.91501,11.49969,9.03536,11.66845,10.64657,13.95382,10.04912
8.94139,8.37701,13.01832,11.77223,7.64184,12.81159,6.0174,12.72768,11.80669
9.00319,10.9137,7.24929,13.39494,12.86601,12.14,6.03852,7.88859,15.14338
8.78074,8.29479,15.73448,11.82698,8.04363,12.48412,7.09102,13.72274,14.12724
10.75676,12.11838,8.9866,7.91137,4.52737,4.79148,13.74142,13.1813,8.95435
11.08979,10.39068,6.7728,12.49604,10.85869,9.04053,9.75019,7.54539,12.34972
7.55066,8.72548,8.61065,10.88978,12.97094,9.14183,10.09384,9.62491,12.00206
7.51967,13.82702,6.66572,13.86034,11.29217,10.30669,7.85648,10.86536,12.14605
7.47192,5.50603,9.90587,12.83561,12.65059,6.39701,9.6579,9.2456,8.93069
10.89606,7.19866,11.89162,11.63638,8.48483,12.086,10.46659,11.85286,14.57912
12.88529,8.01001,10.69982,13.07827,11.43555,7.8514,7.85117,7.20788,11.78642
11.43969,8.4482,5.95278,15.70886,8.51042,12.05086,9.98224,8.76321,11.74261
6.58079,6.51284,10.30305,13.94931,9.67864,14.33185,8.05888,9.02651,14.74081
11.01541,4.74718,10.93529,12.20162,12.90285,6.55083,7.73697,6.05481,12.45049
10.75797,3.74421,12.74627,16.97616,11.2511,9.80338,4.89199,6.83931,13.17057
9.03964,9.72906,12.20378,13.48034,9.94936,13.07082,8.6744,11.78044,13.70755
13.98447,9.0646,13.88795,9.48305,10.31581,9.80824,12.92513,14.00699,8.58789
6.45571,8.66899,11.39494,10.61215,7.18275,12.01268,9.84868,12.4536,11.66945
11.06435,10.45652,9.10439,9.18021,16.06949,4.94731,8.38869,6.43791,12.44743
11.7144,9.51309,10.86879,9.02345,9.55908,7.65668,12.02851,15.12683,7.35155
8.61479,6.25533,10.04997,11.44155,7.10503,13.53082,9.74419,10.14332,12.56039
11.90415,6.28647,9.82454,12.94375,12.79827,10.32406,7.87161,6.93536,13.1858
12.3252,8.4349,12.28623,10.42134,8.0767,10.73418,12.82495,14.55508,9.191
11.91063,13.34849,7.97273,10.85995,7.90485,11.60894,12.23673,9.00931,7.73797
6.72327,8.94321,10.12736,12.7087,9.95215,14.50016,9.1209,8.83678,14.1143
10.52321,9.27432,8.91015,10.69236,7.23329,5.91684,13.6578,13.74072,6.5833
10.39041,8.44531,13.54225,11.34717,9.99335,11.9949,7.23025,11.90988,13.61368
14.22888,9.79364,11.11151,13.25515,12.2997,4.79823,5.17794,4.60239,11.57655
8.05328,10.36309,13.00749,8.92803,8.8354,5.57282,12.13612,7.93289,9.94835
9.09632,8.97779,8.52365,11.94963,11.79736,9.43219,8.07121,8.07758,12.57414
9.73847,8.35519,13.80739,13.61096,6.94606,11.31682,8.99806,13.68796,14.37305
4.76117,10.08895,9.8167,14.22337,13.17737,12.02755,9.18534,13.11866,12.248
7.90234,7.06502,12.08517,8.118,10.95063,6.48307,12.08059,13.41717,8.20344
12.90733,7.97702,14.03578,9.73811,9.0813,12.19567,14.31838,13.6487,12.14151
14.60131,8.46148,12.7394,10.15837,5.58376,9.2956,13.32432,12.46199,8.91829
9.91085,8.07939,9.44896,8.57168,13.98038,8.52093,7.60097,7.5342,13.88954
7.36252,8.12798,10.42867,10.76845,14.08436,8.75947,6.46177,9.47239,12.32144
11.22669,11.71027,11.49508,12.53689,9.37727,5.54793,14.52189,16.63782,6.51353
6.07384,7.73129,7.25679,14.16255,10.87366,12.98692,10.08581,11.49786,12.57565
7.29595,6.12088,10.29889,11.85271,12.02069,7.60977,8.28977,9.85695,10.76621
7.10382,8.0772,12.3105,12.18608,10.97855,12.88462,9.04171,10.96537,15.95205
10.4,6.82414,8.70754,14.86812,11.07349,8.62468,10.03707,7.82757,11.45397
8.13829,6.7079,10.05407,11.5626,10.79848,12.76173,9.70356,8.69177,15.13074
4.46687,6.7866,12.06716,14.98765,7.27534,11.41473,10.11574,14.19474,12.75672
5.60952,6.5154,8.79592,15.02711,13.30682,11.15923,8.59761,9.11697,14.19366
10.291,7.11011,10.04913,15.50024,7.1689,12.96954,10.15274,11.08843,11.05469
10.94672,10.5016,15.15093,14.51879,6.14413,11.54658,12.90721,16.40257,13.27335
11.34205,10.39692,12.61729,11.81092,8.91727,8.70789,12.08032,13.87863,8.95988
10.2212,6.09456,12.80293,14.09712,9.34817,13.9144,7.79503,12.06359,16.13225
8.91042,9.64137,11.35322,14.08507,9.47036,12.10554,8.00487,12.72222,11.60328
10.80854,9.66647,8.03305,12.02644,13.66786,8.45004,7.97172,6.7215,11.9823
10.33294,10.47775,8.64063,13.51895,11.08533,9.62991,8.52018,9.04977,11.94861
15.35724,8.99443,17.06082,5.59817,11.31167,9.17521,8.88849,14.60084,11.29005
10.37869,5.26219,9.89673,12.45187,11.35211,7.33496,7.91291,7.02209,10.7899
10.96927,6.59645,14.20127,10.03527,2.97016,11.0306,19.04248,8.98881,11.06903
7.69845,7.0815,11.31921,13.31128,9.48574,13.93368,8.3904,11.40019,16.13528
12.5151,10.10235,13.14843,7.85742,11.60433,4.15299,11.178,11.33042,4.37442
9.2851,10.68434,9.2017,11.03803,10.19229,8.06825,13.17023,11.03857,8.64093
8.79207,6.40588,9.47748,11.5798,10.93131,8.86126,6.51817,8.96156,11.37572
8.33526,9.78091,11.23075,13.69835,7.01999,10.53098,8.83785,11.84644,8.2408
11.79955,8.96554,9.58304,10.72672,14.03074,7.29041,10.96503,6.87329,13.38901
6.95729,7.20098,11.96607,14.85548,8.37041,12.16553,7.12404,13.31866,11.94091
13.89428,8.64767,13.9266,6.48393,8.72991,7.56511,8.96199,6.5574,9.56912
15.87347,15.06298,16.00525,13.22045,9.85374,5.91794,15.36277,9.18715,7.77316
4.64865,7.46755,11.33954,17.09734,7.88837,11.42297,10.80686,13.94445,14.46233
3.40595,9.95019,10.04458,13.23621,11.26089,6.48782,11.2574,12.82861,9.5099
10.19079,10.72648,11.05679,9.09132,7.50022,13.96059,7.95188,7.77688,11.7966
9.22534,9.92298,9.43953,8.66461,15.33507,8.79167,6.24918,6.2277,16.1982
13.22973,10.0913,9.66277,12.7591,12.4593,9.7742,6.12144,7.69143,13.4101
9.51522,7.98668,9.3508,11.34086,11.61677,4.44521,9.17225,6.40011,10.47712
10.44703,9.26684,13.02996,13.39736,8.09179,12.94036,5.60679,13.36042,9.55015
8.2653,11.06411,13.65562,13.40535,7.09412,8.37326,11.69761,14.5815,10.42558
7.43764,7.39561,11.77428,12.85018,8.81391,10.54778,9.84659,13.04044,12.76215
9.62185,7.96849,15.5854,7.15164,12.29261,8.35581,13.63298,16.27994,6.90071
6.69534,7.37862,12.0233,11.441,10.77665,13.13167,7.61287,8.58928,15.96448
10.91826,11.70783,10.28311,11.67265,10.49978,9.18139,10.41955,12.08712,7.10627
4.46865,9.8279,8.34712,12.2282,12.50188,9.25357,8.30579,10.22088,12.62094
6.16459,9.01842,11.15793,15.24284,7.04589,14.59433,8.68452,10.32464,11.89892
6.7792,7.50558,14.40206,9.47226,10.26646,13.30616,8.01285,14.26743,15.70207
12.07601,12.11788,12.69472,13.02577,9.57928,9.65661,9.85824,13.20605,8.71016
11.93418,9.31673,11.67972,8.45348,11.95141,6.38164,10.74897,14.94678,5.00346
6.25306,8.85942,14.83872,16.30014,6.58738,11.89068,10.38529,14.51376,15.20705
4.19043,7.00031,12.09378,13.57126,11.7796,8.63997,6.32274,12.27167,10.52128
12.15765,4.04135,7.84695,13.61871,12.67472,9.82261,9.82854,3.91673,14.72103
6.59677,10.13943,7.96049,13.49437,12.77838,7.69287,11.48626,11.10087,10.28006
8.72008,8.98797,11.42806,15.11495,8.54337,13.48045,8.35026,11.69181,11.07864
11.34709,8.48626,12.36111,6.18639,11.07568,7.0247,11.59048,9.75404,7.61129
10.95915,8.16007,10.9831,8.63101,10.42972,8.79357,11.87936,13.45385,6.00794
9.35304,8.05269,9.21065,14.39278,10.767,10.37114,6.56822,7.74565,13.93935
7.0184,6.83741,10.23774,10.84448,14.18424,5.82733,8.70991,7.00974,13.8913
7.31371,7.86524,7.87714,14.63895,12.92781,9.09918,8.93269,8.27726,12.59226
8.42629,8.12852,11.28104,10.38707,8.24903,13.50365,10.3355,10.52932,12.58805
13.9664,12.5793,14.73456,9.52664,9.21109,12.92742,6.46401,10.80865,9.64204
7.62922,10.31609,7.16297,10.14566,13.38003,8.82811,11.28711,10.64642,10.46394
7.56397,10.01836,11.94547,14.5493,6.46702,11.83049,10.59084,12.77242,10.85183
5.97269,4.9979,8.29307,14.42206,7.84443,15.92119,8.2681,8.45568,14.48548
13.43533,14.91483,11.86681,14.18873,8.75741,7.3868,12.36823,11.29587,8.37503
7.902,6.09063,10.32787,16.52934,10.87613,12.06801,9.20018,13.03519,11.83678
12.57654,12.7422,10.34591,13.53132,7.54236,12.05918,10.23466,15.86167,7.29519
8.30011,9.3685,12.74882,12.8653,9.50337,10.65247,9.69521,12.55877,10.92071
6.58635,10.45918,7.85903,12.4524,10.89121,8.65771,11.26475,11.29549,10.00671
13.49017,12.09078,12.00001,13.35394,6.5915,9.91023,11.30271,15.48883,8.23385
14.55427,7.89975,13.07998,9.10712,9.27964,7.29442,10.97618,14.73045,6.44883
4.05158,7.50558,10.68895,12.04773,13.40233,7.04471,5.72284,9.28981,12.73531
7.57514,7.52372,8.86188,12.21463,12.19057,12.78571,9.18133,11.04693,13.60193
7.6526,6.74463,12.08084,12.62595,7.00349,13.66507,7.42272,13.44322,11.42327
7.10694,9.69703,9.87331,12.04106,11.69264,4.88334,7.7467,9.20903,10.62635
10.15729,10.39822,13.26041,8.08709,9.54428,9.5049,11.99909,10.17537,9.42227
14.50797,9.81055,11.69182,8.06252,7.01011,9.95409,13.09399,12.73806,8.31766
9.63529,8.68905,12.16765,14.55133,6.92177,11.8458,9.81531,13.51378,11.20519
15.10281,15.04237,11.9006,12.88891,6.64195,10.58547,11.13337,15.27814,9.79588
12.85911,6.71888,14.20229,5.83731,11.93108,6.26703,10.90076,17.02678,7.43186
8.41415,9.38012,9.82739,11.96109,14.08084,8.20393,7.22494,7.97792,14.08497
10.31175,9.01984,7.26753,15.99295,9.16032,12.08159,8.54075,9.70996,11.01088
10.38149,7.64582,13.4208,14.93493,8.83318,11.98462,10.1764,16.07931,12.54967
8.72294,8.45162,11.02481,8.99681,8.12359,9.32578,15.46551,14.22785,7.56389
13.36855,13.45576,14.95893,13.47225,11.93793,7.27552,13.25754,9.46484,9.66384
8.49092,9.3509,7.64462,12.05073,13.04454,8.33236,9.67353,7.77355,13.82929
10.88492,8.15771,10.05997,11.16611,14.20303,5.93205,8.73193,5.96735,13.08225
9.58868,8.37302,15.44348,12.7999,8.33616,11.46398,10.86778,15.53512,15.39229
5.29023,7.12319,9.63271,11.70055,13.49521,7.93362,10.89814,10.45115,11.63564
13.34476,10.83188,12.41998,6.61507,11.84537,7.30734,8.6566,12.13944,6.93043
10.26363,8.22766,11.91612,14.44163,13.26782,9.16003,6.23374,8.7966,12.41069
9.71198,10.73733,7.56619,15.9188,10.6272,10.25901,12.16084,11.19375,10.09329
5.83144,10.49555,5.95472,12.98879,11.65548,10.1608,9.11672,9.89917,13.13926
10.24773,9.90167,12.49791,11.94689,9.32924,13.38961,8.13387,10.56821,12.21141
4.73695,8.06333,11.30433,17.68325,8.93334,10.88215,9.32746,12.15623,14.12695
9.71701,6.93939,10.67067,8.82924,7.51031,8.57693,14.48296,11.50265,10.35215
10.82982,13.72166,11.89549,11.80401,6.62832,8.09798,13.61236,11.73414,8.00255
10.51496,10.3755,9.74378,11.42515,8.94738,10.21034,13.80174,11.86281,10.02969
11.8823,12.93084,14.54374,12.85045,7.70927,8.03882,12.61422,12.67478,8.98151
11.77604,10.94441,13.79636,8.84245,7.65715,11.13849,10.73537,12.52746,12.50759
7.92632,10.53269,11.1217,12.26376,9.02701,12.6595,8.5863,11.24289,10.63591
12.7791,12.71786,12.58591,12.17612,6.89969,7.24961,10.16771,17.02345,9.27448
11.16066,13.88848,10.63939,11.92497,6.72238,12.06224,14.36131,12.50321,7.58185
14.03615,8.16437,10.55415,10.56931,7.67152,8.19912,12.42712,15.45664,11.14491
10.19593,7.04112,9.30886,10.86634,12.21555,9.5104,9.18939,8.29538,12.24185
10.7362,11.73055,14.76158,13.19814,10.16424,9.9085,10.23701,16.41808,10.61577
7.36934,9.38465,13.10752,13.67495,6.58592,13.63484,9.94562,10.69786,14.63909
9.28186,11.12879,14.44808,11.9247,7.65291,9.78635,9.77189,12.27526,10.53847
12.64682,12.67544,10.41393,12.49249,6.00694,8.89562,12.79189,14.42809,6.45822
